
[Name]
Default Domain Default

[Data]
X [ m ], Y [ m ], Z [ m ], Velocity u [ m s^-1 ], Velocity v [ m s^-1 ], Velocity w [ m s^-1 ], Wall Shear X [ Pa ], Wall Shear Y [ Pa ], Wall Shear Z [ Pa ]
3.20844231e+01, -1.50033617e+01, -1.26232002e+02, 3.35774198e-02, -1.25689423e-02, -7.81305600e-04, 8.08223337e-02, -4.11642455e-02, -4.17487845e-02
3.22115326e+01, -1.50302019e+01, -1.26331345e+02, 5.03987297e-02, -2.24715192e-02, -1.43869454e-02, 8.47325027e-02, -3.85266542e-02, -4.22192961e-02
2.49045334e+01, -9.54371166e+00, -1.26509857e+02, -1.15504311e-02, 5.64747490e-03, 5.31624164e-03, -2.46635731e-02, -9.67132801e-04, -3.51113384e-03
1.73015919e+01, -1.08446178e+01, -1.26462334e+02, 1.80939268e-02, -2.17158138e-03, -2.44971924e-03, 6.10003434e-02, -3.48044443e-03, -1.17166888e-03
2.97424946e+01, -1.38753653e+01, -1.27886177e+02, -1.49562638e-02, 3.47979926e-02, 2.74027977e-02, -1.59172527e-02, 7.14296401e-02, 7.91603625e-02
1.74703007e+01, -8.78719234e+00, -1.23881668e+02, 1.96669381e-02, -8.50283905e-05, -6.29982958e-03, 4.80653979e-02, 1.75848324e-03, -1.25286225e-02
2.67245636e+01, -1.19402637e+01, -1.24808540e+02, -2.77713947e-02, -2.11151782e-02, 7.91792385e-03, -6.69003576e-02, -7.48263374e-02, 3.56180072e-02
2.68315907e+01, -1.18039083e+01, -1.24873642e+02, -2.13172361e-02, -1.46781076e-02, 5.53482678e-03, -5.74312247e-02, -6.66709319e-02, 3.61827202e-02
2.66631641e+01, -1.17675591e+01, -1.24829391e+02, -3.45267169e-02, -2.03928649e-02, 3.96759901e-03, -6.95379898e-02, -7.10159317e-02, 3.56636904e-02
3.01867466e+01, -1.42443829e+01, -1.28130890e+02, 1.59979854e-02, 1.01378988e-02, 1.61557477e-02, 5.94181977e-02, 2.49626990e-02, 3.45127247e-02
2.22227039e+01, -1.05187798e+01, -1.27137459e+02, 2.00037919e-02, -9.50080249e-03, -1.27574718e-02, 5.41501455e-02, -3.57205458e-02, -2.02748226e-03
2.71074009e+01, -1.48618259e+01, -1.27138039e+02, 7.68814096e-03, -4.61890269e-03, 9.93663818e-03, 1.06585389e-02, -4.31104824e-02, 3.90283242e-02
2.72881832e+01, -1.49007034e+01, -1.27282425e+02, 3.80779430e-03, -8.00233521e-03, 7.03953253e-03, 1.47599373e-02, -4.85189594e-02, 3.99131663e-02
2.72671623e+01, -1.50358191e+01, -1.27107216e+02, -4.20983974e-03, -1.09792994e-02, 4.08155564e-03, 1.05800498e-02, -4.02318910e-02, 4.34888676e-02
2.74349957e+01, -1.50848932e+01, -1.27198425e+02, 2.03023083e-03, -1.29877664e-02, 7.56836683e-03, 1.85859110e-02, -4.63052504e-02, 4.59146351e-02
3.13693275e+01, -9.74666595e+00, -1.29153778e+02, 1.00593930e-02, 8.64171702e-03, -8.58078804e-03, 4.41429317e-02, 2.73502637e-02, -3.87480073e-02
2.95895443e+01, -9.00974464e+00, -1.26800240e+02, 5.50923403e-03, 1.24189211e-02, -8.56424868e-03, 1.60441604e-02, 4.88437712e-02, -3.58578824e-02
3.33020515e+01, -6.38777590e+00, -1.30792801e+02, 1.84101961e-03, 7.35069625e-03, -6.71517849e-03, 1.98889673e-02, 1.76909976e-02, -4.26600650e-02
2.02532387e+01, -1.07235727e+01, -1.23531418e+02, 4.39501088e-03, -1.52060029e-03, -4.66458080e-03, -3.13195214e-02, -1.68141834e-02, -4.19719797e-03
2.01193123e+01, -1.08611889e+01, -1.23575653e+02, 4.65051126e-05, -1.26610079e-03, -2.03570677e-03, -3.49385068e-02, -1.09558841e-02, -3.42063885e-03
2.14577370e+01, -1.16901875e+01, -1.26166771e+02, 1.93485096e-02, -5.56150517e-05, 1.93142623e-04, 6.72777519e-02, -6.43619569e-03, -4.67188843e-03
1.65820103e+01, -1.16532507e+01, -1.24923111e+02, 3.86942960e-02, -5.35182236e-03, -2.71388376e-03, 9.43564773e-02, 9.62148979e-03, -4.11900552e-03
1.63873863e+01, -1.16777802e+01, -1.24810646e+02, 3.34271267e-02, 1.06775733e-02, -5.39059343e-04, 9.82623249e-02, 1.53525723e-02, -2.47379090e-03
3.11852779e+01, -1.39518147e+01, -1.26476570e+02, -6.03900896e-03, 1.10214017e-02, -1.37502123e-02, -4.50977720e-02, 4.60147448e-02, -7.14192018e-02
2.44708652e+01, -1.22158318e+01, -1.27201515e+02, -1.30321560e-02, -5.39830467e-03, -6.71067042e-03, -4.44467552e-02, 1.05623575e-02, 2.15091631e-02
1.87221546e+01, -1.13861942e+01, -1.24037354e+02, 1.69585343e-03, -3.56702413e-03, 1.34014047e-03, 6.09273044e-03, -5.19379089e-03, -6.83664298e-03
1.88591805e+01, -1.13049955e+01, -1.23922241e+02, -6.85975747e-03, -1.41734417e-04, 7.10940803e-05, 2.65522115e-03, -5.96374739e-03, -6.26680162e-03
2.60561638e+01, -9.52903938e+00, -1.25808090e+02, 6.24911720e-03, 9.36362706e-03, -3.59511073e-03, -4.16753069e-02, 3.54437693e-03, -1.05121993e-02
2.61189251e+01, -9.62130737e+00, -1.25632034e+02, 7.40160816e-04, 1.63831981e-03, -4.50574048e-03, -3.59718762e-02, 1.59767196e-02, -1.96327493e-02
3.31594467e+01, -8.58697796e+00, -1.29917404e+02, 7.28152879e-03, -1.38677176e-04, -5.35232294e-03, 2.56916080e-02, 5.95958158e-03, -3.08883432e-02
3.32080498e+01, -8.64604855e+00, -1.30059219e+02, -1.56536174e-03, 6.13123132e-03, -1.02160415e-02, 2.38882992e-02, 6.04202179e-03, -2.88343634e-02
3.32740669e+01, -8.49302006e+00, -1.30000305e+02, 6.73998520e-03, 5.53279230e-03, -1.15409587e-02, 2.83220336e-02, 8.29668809e-03, -3.20280939e-02
3.38130035e+01, -8.33109474e+00, -1.30590775e+02, 9.10689123e-03, 1.91348593e-03, -7.95040093e-03, 2.46684309e-02, 4.12833737e-03, -3.17057483e-02
3.37999001e+01, -8.21993256e+00, -1.30469986e+02, 1.24268821e-02, 3.64750624e-03, -1.16628865e-02, 2.86916438e-02, 4.07493720e-03, -3.62325013e-02
1.64147797e+01, -8.66691685e+00, -1.23789375e+02, 3.67655675e-03, 6.67216256e-03, 5.51727088e-03, 3.70460674e-02, -5.23463963e-03, -1.97557779e-03
1.96020012e+01, -1.09013033e+01, -1.23593452e+02, 1.18874684e-02, 2.54852138e-03, -1.38019444e-02, -8.95719230e-03, -9.45960078e-03, -4.92241420e-03
1.94711742e+01, -1.10212536e+01, -1.23660744e+02, 8.49764049e-03, -3.55744822e-04, -3.37518216e-03, -2.01423559e-02, -1.46485092e-02, -9.93160903e-03
1.96526508e+01, -1.10707788e+01, -1.23685570e+02, 6.86324574e-03, -6.34840282e-04, -1.12457608e-03, -2.26391088e-02, -1.11149950e-02, -7.75251025e-03
2.38039608e+01, -9.33562469e+00, -1.24871262e+02, 5.79512026e-03, -1.97188673e-03, -6.18566919e-05, 3.73249315e-02, -9.09433514e-03, -5.27519407e-03
1.64257050e+01, -8.39642048e+00, -1.24475922e+02, 1.07833156e-02, -3.29972943e-03, -2.08743871e-03, 4.41195518e-02, -7.30604352e-03, -6.02501538e-03
3.19080830e+01, -9.42388439e+00, -1.30149353e+02, -6.21895120e-03, 8.04680982e-04, -9.88001470e-04, 1.13228410e-02, 1.87036376e-02, -3.91447246e-02
1.78354950e+01, -1.00996656e+01, -1.23201073e+02, 3.41343358e-02, -2.46511749e-03, -6.08005328e-03, 7.20453411e-02, -3.55566316e-03, -1.98869649e-02
2.82834396e+01, -8.58286381e+00, -1.28674896e+02, 9.46525577e-03, -2.17504543e-03, 4.21914388e-04, -2.76670456e-02, -1.35303847e-02, 1.18220588e-02
2.82797356e+01, -8.49646282e+00, -1.28500656e+02, 8.40574969e-03, -2.34423927e-03, 1.08312909e-03, -2.69192345e-02, -1.44761521e-02, 7.46450014e-03
2.62432251e+01, -1.43602591e+01, -1.26489319e+02, 1.60807348e-03, -3.40860733e-03, 1.80112142e-02, -1.72945671e-03, -1.26741733e-02, 7.60743991e-02
2.79967346e+01, -1.39097080e+01, -1.27894760e+02, 2.56848931e-02, -2.23028846e-02, -1.02266148e-02, 6.24732412e-02, -6.49417862e-02, -1.77059826e-02
3.02195530e+01, -9.17728901e+00, -1.30403793e+02, 5.55526279e-03, -1.14501733e-03, -7.37963803e-03, 2.44657658e-02, 9.87031776e-03, -1.46688791e-02
1.70644875e+01, -9.85648632e+00, -1.23044266e+02, 1.43669955e-02, 2.06912681e-03, 7.40573695e-03, 4.11311015e-02, 2.67080544e-03, -6.91081770e-03
2.98698769e+01, -8.21947956e+00, -1.27590591e+02, -1.65705872e-03, 1.11394404e-02, -1.17674386e-02, 1.96235022e-03, 3.68999690e-02, -4.76651676e-02
2.96279945e+01, -1.34808474e+01, -1.26082092e+02, 6.77620585e-04, 2.62055430e-03, 9.74974222e-03, -8.96955188e-03, -8.77008680e-03, 3.49518880e-02
3.13810654e+01, -8.12789631e+00, -1.31545654e+02, 1.32165868e-02, 5.01927966e-03, -3.62862111e-03, -2.27845088e-03, -7.88908638e-03, 3.43422056e-03
3.12760105e+01, -8.23929119e+00, -1.31439331e+02, 8.09739623e-03, 3.86884110e-03, 1.50498105e-04, -6.49249274e-03, -1.51651977e-02, 8.71017668e-03
3.07841625e+01, -1.62934036e+01, -1.28186035e+02, 3.01338006e-02, -1.38713634e-02, -5.80732105e-03, 7.01758265e-02, -4.20716889e-02, -1.15789650e-02
3.05697784e+01, -1.66351337e+01, -1.27648232e+02, 1.11595932e-02, 1.46249411e-04, -9.37192980e-03, 6.22497760e-02, -2.17328910e-02, -1.40536260e-02
3.01160088e+01, -8.01613522e+00, -1.27893906e+02, -2.35944797e-04, 5.25599439e-03, -3.73943336e-03, 5.98131958e-03, 3.42338420e-02, -4.74338159e-02
3.02385674e+01, -7.95894766e+00, -1.27971786e+02, -3.52179655e-03, -4.49436810e-03, -4.96737612e-03, 5.72370226e-03, 2.74707954e-02, -3.76598015e-02
3.00988255e+01, -7.92418480e+00, -1.28024704e+02, -4.71522426e-03, 3.07267299e-03, -4.80127381e-03, 1.81601930e-03, 2.88615990e-02, -4.39122096e-02
1.78333988e+01, -9.22830296e+00, -1.26428375e+02, 3.81882116e-03, 5.64451749e-03, -1.47209093e-02, 3.77032124e-02, -5.77998860e-03, -5.46562299e-03
2.74828720e+01, -1.34864378e+01, -1.27815086e+02, 2.48416625e-02, -4.93959673e-02, -4.84640404e-05, 5.89474104e-02, -1.07634284e-01, -1.06644239e-02
2.91619930e+01, -1.50929031e+01, -1.28259613e+02, 2.60961708e-03, -7.67930737e-03, -1.86572364e-03, 2.63116639e-02, -3.22828181e-02, 2.72191735e-03
2.93713074e+01, -1.51791906e+01, -1.28294891e+02, 1.20927626e-03, -1.44258309e-02, -6.69442024e-03, 2.80121118e-02, -3.53421867e-02, 2.92112073e-03
2.92419643e+01, -1.53009729e+01, -1.28196091e+02, 6.93658553e-03, -2.35606525e-02, -9.53922980e-03, 3.40157375e-02, -3.98606583e-02, 5.25350962e-03
2.98040390e+01, -9.26314449e+00, -1.26857063e+02, 9.10274964e-03, 1.98431965e-02, -1.81623548e-02, 4.00181375e-02, 5.96663356e-02, -4.36408892e-02
2.98380356e+01, -9.46791458e+00, -1.26859978e+02, 1.36205368e-02, 1.58769134e-02, -1.22653591e-02, 5.20866811e-02, 5.82283512e-02, -4.68865559e-02
1.79628716e+01, -1.07866440e+01, -1.26546700e+02, 1.03710838e-04, -4.82220482e-03, -6.05207030e-03, 3.28815579e-02, -3.62881878e-03, -2.56260578e-03
3.06074486e+01, -1.00844822e+01, -1.29275879e+02, 2.94610485e-03, 8.10251478e-03, -6.03175350e-03, 2.23309994e-02, 2.03903057e-02, -3.24923880e-02
3.04925365e+01, -1.00862465e+01, -1.29343750e+02, -6.14288903e-04, 2.73121754e-03, -4.51095495e-03, 2.12695319e-02, 2.16641668e-02, -3.41706537e-02
3.03854504e+01, -1.41385555e+01, -1.25676849e+02, -8.28946941e-03, 1.28037278e-02, -1.24881510e-03, -5.57081290e-02, 6.09154291e-02, -3.20100114e-02
1.61105804e+01, -1.15443478e+01, -1.24011520e+02, 6.75727054e-03, 1.10473381e-02, -4.35175840e-03, 4.44349609e-02, 8.92161578e-03, 1.78619276e-03
3.22011185e+01, -1.51277866e+01, -1.26245178e+02, 2.74927448e-02, -1.71059910e-02, -5.83370263e-03, 9.02985334e-02, -4.59797010e-02, -3.72903496e-02
2.74988785e+01, -1.06912527e+01, -1.28404114e+02, 2.21095327e-02, 2.32741423e-02, -3.52802724e-02, 6.24490492e-02, 7.03983530e-02, -5.54082952e-02
2.69339123e+01, -9.97726440e+00, -1.28331497e+02, 1.54653238e-02, 2.64432300e-02, -4.36056498e-03, 3.80361602e-02, 9.42089558e-02, -4.29059612e-03
2.68578110e+01, -9.83286190e+00, -1.28252762e+02, 2.17785616e-03, 1.47361457e-02, -1.25960901e-03, 2.87078340e-02, 7.65857026e-02, 8.19970667e-03
2.70162430e+01, -9.81868935e+00, -1.28351028e+02, 4.18653153e-03, 1.76511556e-02, -5.02711860e-03, 3.11295874e-02, 8.08721334e-02, 3.40004661e-03
2.83803654e+01, -1.08546782e+01, -1.26167458e+02, 2.27992870e-02, 1.54175693e-02, -2.27201940e-03, 8.61657783e-02, 6.33671507e-02, -3.87063362e-02
3.11235485e+01, -1.39010429e+01, -1.27218529e+02, -5.27315680e-03, -4.51127300e-03, 3.26984841e-03, -4.07412089e-02, 2.03448869e-02, 2.22242214e-02
2.67944336e+01, -9.11381340e+00, -1.26478828e+02, -4.12463024e-03, -3.10200878e-04, -1.10247415e-02, -3.35930288e-02, 5.50264958e-03, -4.94163632e-02
2.36812344e+01, -9.89214230e+00, -1.24288132e+02, 3.42490920e-03, -5.04746800e-03, 3.37357051e-03, 2.76719593e-02, -1.73437875e-02, -1.98137335e-04
3.30188866e+01, -6.81492805e+00, -1.30047638e+02, 2.47114222e-03, 2.45703338e-03, -5.39643178e-03, 1.35751087e-02, 1.28194727e-02, -2.35093534e-02
1.75217419e+01, -1.00846577e+01, -1.26672256e+02, 1.59285441e-02, -6.73452206e-03, -1.51494304e-02, 6.12172373e-02, -8.94415379e-03, -4.12007002e-03
3.16877022e+01, -1.49493122e+01, -1.28316208e+02, 1.61099657e-02, -1.41851511e-02, -2.92177778e-03, 5.75754531e-02, -2.52416823e-02, -1.87257305e-02
2.99899464e+01, -8.07107735e+00, -1.27812958e+02, 4.90206367e-05, 6.68502599e-03, -1.34103121e-02, 4.37055808e-03, 3.74752916e-02, -5.44450730e-02
2.85926437e+01, -9.43119907e+00, -1.26149872e+02, -4.95106615e-05, 1.45014450e-02, -9.51747410e-03, 1.79137271e-02, 6.46660924e-02, -3.51920538e-02
2.87404346e+01, -9.48070145e+00, -1.26201836e+02, 4.95964754e-03, 1.66712813e-02, -1.94666926e-02, 2.94807907e-02, 6.08674251e-02, -3.50012630e-02
2.72628689e+01, -9.24123478e+00, -1.26106735e+02, -3.32710124e-03, 1.92701109e-02, -2.51836367e-02, -2.20818073e-02, 5.72350509e-02, -7.38085583e-02
2.02115116e+01, -1.01866322e+01, -1.23439583e+02, 5.58655756e-03, -1.40134507e-04, -3.50372423e-03, -2.38913335e-02, -1.46660954e-02, 2.30672467e-03
2.01056786e+01, -1.03702106e+01, -1.23445808e+02, 5.09954197e-03, -2.01299763e-03, -1.05642155e-03, -3.25014517e-02, -1.53308595e-02, 5.09991136e-04
2.03118286e+01, -1.03800755e+01, -1.23461990e+02, 1.92453130e-03, -1.28217530e-03, -7.75566557e-03, -1.69960298e-02, -1.94231849e-02, -4.84704127e-04
2.99225502e+01, -1.61719780e+01, -1.27869453e+02, 7.40509899e-03, -2.61927233e-03, 3.38705978e-03, 4.24938500e-02, -3.53949293e-02, 1.40478062e-02
3.42568321e+01, -6.62730646e+00, -1.31013474e+02, 5.29698748e-03, 6.93600858e-03, 1.95948844e-04, 3.89566948e-03, 2.10609678e-02, -1.61004774e-02
3.20004654e+01, -6.94830275e+00, -1.29536148e+02, -4.92696138e-03, 6.75124070e-03, -1.43204979e-03, -6.61282660e-03, 1.89159662e-02, -3.17870490e-02
2.86805286e+01, -8.23649120e+00, -1.28506317e+02, -7.28897692e-04, 4.35321033e-03, -5.38676232e-03, -2.16810722e-02, -1.72724538e-02, -1.61645133e-02
2.86413403e+01, -8.22560978e+00, -1.28310364e+02, 6.46047387e-03, -7.70810002e-04, -6.67535188e-03, -2.13565808e-02, -1.43830972e-02, -2.96306964e-02
1.69352360e+01, -9.17751408e+00, -1.23350639e+02, 8.91771168e-03, 1.02264993e-03, -4.64011030e-03, 4.97173630e-02, 9.03666369e-04, -1.09606180e-02
2.89851494e+01, -1.61080971e+01, -1.26311165e+02, 7.06834067e-03, -1.48217671e-03, -8.28588754e-03, -9.71074402e-03, -8.58123589e-04, -1.91765279e-02
2.90196037e+01, -1.60766010e+01, -1.26142365e+02, -1.97672332e-03, -3.89837683e-03, -5.49817365e-03, -9.08601191e-03, -9.14545357e-03, -3.27287652e-02
3.09968567e+01, -7.70009422e+00, -1.31178146e+02, 5.15524717e-03, 6.09852280e-03, -9.64744482e-03, 5.31422207e-04, -1.32167386e-02, -5.91753796e-03
2.80149021e+01, -1.53769436e+01, -1.25660675e+02, -1.61325035e-03, -9.27978382e-03, -1.34616839e-02, -1.65131129e-02, -2.61453725e-02, -4.27632481e-02
2.35968246e+01, -9.11683655e+00, -1.25964256e+02, 4.79207933e-03, 6.61820360e-03, -8.22279416e-03, 2.26412881e-02, -9.84466169e-03, -2.65218206e-02
2.74794731e+01, -1.09933977e+01, -1.28183197e+02, 3.03010084e-02, 2.11933870e-02, -3.26990895e-02, 7.95835182e-02, 7.80909657e-02, -6.20502681e-02
1.99807148e+01, -1.09898119e+01, -1.23641403e+02, 4.95555671e-03, -1.09386665e-03, -4.38840187e-04, -3.96849923e-02, -7.63554825e-03, -3.96156171e-03
1.93221874e+01, -8.90513611e+00, -1.23993828e+02, 1.89604377e-03, 1.67396106e-03, 1.99434836e-03, 1.71110984e-02, -1.01074819e-02, 9.34587326e-03
3.32854691e+01, -8.83795071e+00, -1.30799164e+02, 8.05215910e-03, -1.52970184e-04, -6.87943259e-03, 2.77064350e-02, 7.40062213e-03, -4.85405438e-02
3.32885399e+01, -8.85992718e+00, -1.30993332e+02, 6.80526951e-03, -1.72991422e-03, -1.19224074e-03, 1.23216249e-02, 4.14385647e-03, -3.04948390e-02
3.34331284e+01, -8.77736473e+00, -1.30924759e+02, 7.38095166e-03, -6.64834259e-03, -1.40809116e-03, 9.73939802e-03, 1.90626935e-03, -3.30398940e-02
3.35517044e+01, -8.71169472e+00, -1.31040573e+02, 6.78378437e-03, 4.05824883e-03, -8.54205806e-03, 5.19948499e-03, 2.19177548e-03, -4.36426848e-02
3.35771255e+01, -8.69076920e+00, -1.30872574e+02, 3.62743367e-03, 3.71809560e-03, -1.98876811e-03, 1.54769968e-03, -3.67388548e-03, -2.98223626e-02
2.69230442e+01, -1.46690083e+01, -1.25432663e+02, 2.01892434e-03, 3.22165928e-04, 2.08127662e-03, -3.02313454e-02, 2.61363778e-02, 4.10103565e-03
3.07538872e+01, -1.44225798e+01, -1.25620544e+02, -1.18176732e-02, 1.71090979e-02, 1.61663117e-03, -6.80467635e-02, 7.29296803e-02, -2.02253442e-02
2.92163506e+01, -8.37705231e+00, -1.27332428e+02, -3.40617565e-03, 1.61836147e-02, -2.50243209e-02, -2.34519073e-04, 4.27576266e-02, -6.70498237e-02
2.72828579e+01, -1.16259050e+01, -1.27727211e+02, 1.27597582e-02, 2.80013811e-02, -3.02842731e-04, 6.66190907e-02, 5.34230322e-02, -2.89755361e-03
2.34066505e+01, -9.21842861e+00, -1.26302483e+02, 9.09341872e-03, 2.13735562e-04, -7.43039465e-03, 3.20592485e-02, -2.04386115e-02, -3.25392485e-02
3.01921558e+01, -1.01870689e+01, -1.29238632e+02, 9.45018511e-03, 8.19103420e-03, -6.73223706e-03, 2.67577134e-02, 1.93667654e-02, -3.02056503e-02
3.03379993e+01, -1.01226263e+01, -1.29337143e+02, 1.42961519e-03, -6.80027623e-03, -7.90978875e-03, 1.82165802e-02, 1.64339710e-02, -2.66157091e-02
3.05386391e+01, -1.54922800e+01, -1.28427505e+02, 3.53659093e-02, -1.92945730e-02, -7.93381408e-03, 9.16014463e-02, -5.27366102e-02, -3.30398581e-03
2.98554955e+01, -7.70229912e+00, -1.29447830e+02, -3.47863953e-03, 7.59885693e-03, -1.06203509e-02, -8.60445667e-04, -1.32781630e-02, -5.09625413e-02
2.96973076e+01, -7.81639242e+00, -1.29481491e+02, 5.41563658e-03, -2.80349120e-03, -2.30088667e-03, -2.08027638e-03, -1.64827425e-02, -4.75457981e-02
2.76966686e+01, -9.04926205e+00, -1.28529465e+02, 1.08961593e-02, 1.49534140e-02, -1.79760880e-03, 2.38705054e-02, 4.04747128e-02, 1.16796261e-02
3.06681252e+01, -9.89875412e+00, -1.29647629e+02, 5.83700184e-03, -3.66204581e-03, -1.32632656e-02, 2.31956244e-02, 2.13872846e-02, -3.23300734e-02
3.04638119e+01, -1.35701561e+01, -1.26949074e+02, -5.70182875e-03, -2.64788442e-03, 3.67441354e-03, -4.71739098e-02, 1.65827125e-02, 2.13598199e-02
3.05297775e+01, -1.36397429e+01, -1.27122520e+02, -3.16345855e-03, -2.06677918e-03, 5.44334389e-03, -2.71598883e-02, 2.17165425e-02, 3.53529453e-02
3.15737095e+01, -8.86281872e+00, -1.31210785e+02, 4.13960777e-03, 1.75399473e-03, -2.25206814e-03, 1.88182923e-03, -1.09703224e-02, 1.26445070e-02
3.28908463e+01, -8.87879181e+00, -1.31358673e+02, 5.87440794e-03, 8.11326969e-03, -4.24373010e-03, -4.08595661e-03, 1.30908005e-03, -4.01770882e-03
3.29262505e+01, -8.80703735e+00, -1.31521484e+02, 5.29997377e-03, 3.66864889e-03, -4.36130865e-03, -2.99799629e-03, 4.58595436e-03, -9.73649230e-03
2.98441677e+01, -1.05345478e+01, -1.28590164e+02, -2.72347894e-03, 1.27855653e-03, -4.51665092e-03, 6.54162548e-04, 6.13286439e-03, -2.22088750e-02
3.07096844e+01, -1.67713680e+01, -1.26685043e+02, 7.54590984e-03, -3.35166976e-03, -1.31351396e-03, 3.93099636e-02, -2.24885754e-02, -2.50580981e-02
3.19267712e+01, -6.66374683e+00, -1.30255173e+02, 3.15773673e-03, -4.54138266e-04, -1.17820762e-02, -2.47752666e-03, 8.66819639e-03, -4.43391502e-02
2.11689968e+01, -1.17942629e+01, -1.24623886e+02, 1.32689476e-02, -1.16126437e-04, -7.20035098e-03, 4.97998707e-02, -8.37457087e-03, -2.67700870e-02
3.33162460e+01, -6.08251286e+00, -1.32477478e+02, 4.93342010e-03, -1.72900187e-03, -7.37698562e-03, 4.88732010e-03, -7.60507025e-03, -4.39629070e-02
2.49689255e+01, -1.31725922e+01, -1.25817696e+02, -3.93817388e-03, -6.10525080e-04, 1.03567599e-03, -2.81689391e-02, 2.76229680e-02, 6.95454562e-03
2.76225548e+01, -1.18991728e+01, -1.25321747e+02, -7.03561818e-04, -4.76007015e-02, 4.09920420e-03, 3.07469890e-02, -1.14709891e-01, 2.14322302e-02
2.74817619e+01, -1.19222670e+01, -1.25201225e+02, 6.11663423e-03, -4.98322025e-02, 1.18708480e-02, 1.62958000e-02, -9.50203240e-02, 2.63702627e-02
2.39882374e+01, -1.04299459e+01, -1.24176361e+02, 2.97291134e-03, -6.25871914e-03, 1.03411661e-03, 1.11199636e-02, -2.60985233e-02, 3.23392451e-03
2.38948860e+01, -1.06089115e+01, -1.24113251e+02, -2.62343907e-04, -3.23420507e-03, 2.14001397e-03, 5.51248062e-03, -2.56838426e-02, 2.32827757e-03
3.06569519e+01, -7.23817682e+00, -1.29921158e+02, 1.97813776e-03, 2.47378275e-03, -8.89587682e-03, -3.62522993e-03, -1.18143521e-02, -5.30299097e-02
2.22911873e+01, -9.88627529e+00, -1.23880928e+02, 1.94064509e-02, -8.56103282e-03, -1.40136462e-02, 5.03170267e-02, -1.50489267e-02, -9.03979409e-03
3.06059628e+01, -1.52826500e+01, -1.28447693e+02, 3.51679511e-02, -1.61046572e-02, -6.27301494e-03, 9.10692513e-02, -4.44491729e-02, -5.81901800e-03
3.20620003e+01, -8.02724171e+00, -1.32069794e+02, 4.80703218e-03, 2.81831366e-03, -8.87290761e-03, 1.81825832e-03, -1.22623499e-02, 3.47034703e-03
3.19208374e+01, -7.91377974e+00, -1.32010132e+02, 6.13828830e-04, 1.47239910e-03, -1.22768758e-02, -6.51574461e-03, -1.40072275e-02, 8.61688238e-03
2.20405712e+01, -1.19699450e+01, -1.25489983e+02, 9.73568019e-03, -7.17119826e-03, -8.13532807e-03, 5.28253131e-02, -8.72742850e-03, -2.41215508e-02
2.81072826e+01, -1.03774633e+01, -1.28778442e+02, -3.04142595e-03, 2.19745515e-03, -8.06622673e-03, 2.42061596e-02, 2.86714733e-02, -2.85755675e-02
3.25153961e+01, -8.82807827e+00, -1.31463272e+02, 6.10093260e-03, 7.19704991e-03, -4.65791347e-03, -1.42794326e-02, -7.05831117e-05, 2.07042415e-03
2.66985664e+01, -1.08958864e+01, -1.28175308e+02, 8.61047953e-03, 3.53251807e-02, -8.78871232e-03, 2.95680501e-02, 1.04708582e-01, -3.67975049e-02
2.66335487e+01, -1.07228813e+01, -1.28204956e+02, 6.70588017e-03, 4.29815501e-02, -5.73908212e-03, 2.97683384e-02, 1.15843177e-01, -2.78765205e-02
3.13297920e+01, -1.49422722e+01, -1.25690147e+02, 6.74048555e-04, 1.76055008e-03, -1.01020494e-02, 3.62287052e-02, -4.32006037e-03, -2.32460946e-02
3.12731457e+01, -1.47714415e+01, -1.25718742e+02, 1.66092615e-03, 4.98101767e-03, -1.12801380e-02, 6.25300966e-03, 3.47457565e-02, -1.97254904e-02
3.02506428e+01, -1.65329170e+01, -1.26277138e+02, -1.70790206e-03, 6.31371466e-03, -8.44991673e-03, 8.18465743e-03, -2.02331766e-02, -3.64958458e-02
3.42340698e+01, -8.28886223e+00, -1.31251648e+02, 5.30562410e-03, -1.29676831e-03, -1.86091231e-03, 1.02789663e-02, -3.53147695e-03, -2.97850817e-02
3.14196453e+01, -1.54586926e+01, -1.25698997e+02, 2.97055822e-02, -2.37616207e-02, -2.51911618e-02, 7.11783320e-02, -5.32784574e-02, -4.12343182e-02
